,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
80,8,0.02,0.1,0.01,0.5,1.083726790964608,1.132944446573836
81,8,0.02,0.1,0.01,0.99,1.0846182139188447,1.148864787953179
82,8,0.02,0.1,0.02,0.5,1.0897285856577075,1.149995995619504
83,8,0.02,0.1,0.02,0.99,1.0924077651412616,1.1542401177580446
84,8,0.03,0.01,0.0,0.5,1.0345565973072954,1.1604282885521053
85,8,0.03,0.01,0.0,0.99,1.0536962202700884,1.1472257839619435
86,8,0.03,0.01,0.01,0.5,1.0197675261442891,1.153694368020629
87,8,0.03,0.01,0.01,0.99,1.0591607880574436,1.1330920375284688
88,8,0.03,0.01,0.02,0.5,1.0501688989546196,1.1584407775538592
89,8,0.03,0.01,0.02,0.99,1.0655369942366077,1.148342957303594
90,8,0.03,0.1,0.0,0.5,1.0447646693543042,1.1518183013457863
91,8,0.03,0.1,0.0,0.99,1.0741128311676749,1.1529314983774326
92,8,0.03,0.1,0.01,0.5,1.0290638627304116,1.1400242323758598
93,8,0.03,0.1,0.01,0.99,1.0580221707802901,1.1499034252586893
94,8,0.03,0.1,0.02,0.5,1.0547511079765222,1.1502925590234059
95,8,0.03,0.1,0.02,0.99,1.0687059526305986,1.152559644234932
96,8,0.04,0.01,0.0,0.5,0.9811520094174432,1.154167511357712
97,8,0.04,0.01,0.0,0.99,1.0290663206967787,1.1383595270690972
98,8,0.04,0.01,0.01,0.5,0.9900340180431101,1.137171410942546
99,8,0.04,0.01,0.01,0.99,1.0186893920349074,1.1316595287423847
100,8,0.04,0.01,0.02,0.5,1.0068869301333165,1.1520371592504273
101,8,0.04,0.01,0.02,0.99,1.040077067240789,1.146780540679978
102,8,0.04,0.1,0.0,0.5,1.0122164594138259,1.1488584671589377
103,8,0.04,0.1,0.0,0.99,1.0275652604747392,1.1366428670438384
104,8,0.04,0.1,0.01,0.5,1.021894683911338,1.1283199950409983
105,8,0.04,0.1,0.01,0.99,1.0489938405984058,1.1522947756060398
106,8,0.04,0.1,0.02,0.5,1.0291864544661264,1.147012488441928
107,8,0.04,0.1,0.02,0.99,1.0273736652552607,1.1411017370561514
108,8,0.05,0.01,0.0,0.5,0.9630399253515737,1.1394952818964363
109,8,0.05,0.01,0.0,0.99,1.0096773244075463,1.1500629886034863
110,8,0.05,0.01,0.01,0.5,0.9830586192956445,1.1527598254605238
111,8,0.05,0.01,0.01,0.99,1.0088171120849698,1.150135918788262
112,8,0.05,0.01,0.02,0.5,0.9917254215906982,1.142859921522391
113,8,0.05,0.01,0.02,0.99,1.011091110986716,1.135041189361459
114,8,0.05,0.1,0.0,0.5,0.9754658831493422,1.130186679481306
