,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
201,8,1.0,0.01,1e-06,0.99,1.0337340405497382,1.2197508913435677
202,8,1.0,0.01,2e-06,0.5,1.0031726718280152,1.1774315018852854
203,8,1.0,0.01,2e-06,0.99,1.0383412181184541,1.172827984340067
204,8,1.0,0.01,3e-06,0.5,0.9200410903522166,1.1869266536337482
205,8,1.0,0.01,3e-06,0.99,1.0486838654084762,1.2012371687977095
206,8,1.0,0.01,4e-06,0.5,0.9569908970133684,1.1579447586468463
207,8,1.0,0.01,4e-06,0.99,1.0396102973207704,1.2137666318089306
208,8,1.0,0.01,5e-06,0.5,1.0376666886145234,1.2033108508702761
209,8,1.0,0.01,5e-06,0.99,1.0216671020462684,1.1990617090747697
210,8,1.0,0.01,1e-05,0.5,0.9140517696559226,1.1937480882729867
211,8,1.0,0.01,1e-05,0.99,1.0596506435475257,1.1909293011089228
212,8,1.0,0.01,2e-05,0.5,1.0247855662055048,1.1996495451900593
213,8,1.0,0.01,2e-05,0.99,1.0142568115961639,1.1729083057167464
214,8,1.0,0.01,3e-05,0.5,0.9989241676675119,1.20977938488945
215,8,1.0,0.01,3e-05,0.99,1.0647152930255068,1.2152796622222544
216,8,1.0,0.01,4e-05,0.5,1.0882783293421578,1.2543988131970325
217,8,1.0,0.01,4e-05,0.99,1.0469896904861815,1.2250879885459793
218,8,1.0,0.01,5e-05,0.5,0.9552735313555061,1.2128314459495442
219,8,1.0,0.01,5e-05,0.99,1.1185750089262307,1.2308567010586062
220,8,1.0,0.01,0.0001,0.5,0.9725729865684761,1.2263028585045044
221,8,1.0,0.01,0.0001,0.99,1.0207024138724392,1.1489513276208188
222,8,1.0,0.01,0.0002,0.5,1.0525323106819624,1.1566006521692942
223,8,1.0,0.01,0.0002,0.99,1.0559380781719372,1.2073489945166251
224,8,1.0,0.01,0.0003,0.5,0.9969263237550383,1.2093573171033907
225,8,1.0,0.01,0.0003,0.99,0.9585723048294124,1.1535710034140194
226,8,1.0,0.01,0.0004,0.5,0.9882192906381168,1.159162409507586
227,8,1.0,0.01,0.0004,0.99,1.0308294653704204,1.1710871585907099
228,8,1.0,0.01,0.0005,0.5,0.9764235212074953,1.1925554469421695
229,8,1.0,0.01,0.0005,0.99,0.951134810778025,1.1884379344658627
230,8,1.0,0.01,0.001,0.5,0.9859943526675902,1.198283742766651
231,8,1.0,0.01,0.001,0.99,1.0766155582820942,1.1956028334253666
232,8,1.0,0.01,0.002,0.5,0.9940729633077078,1.191895627040778
233,8,1.0,0.01,0.002,0.99,0.930084786629281,1.1872791038174646
234,8,1.0,0.01,0.003,0.5,0.8615288714345257,1.1872127801295658
235,8,1.0,0.01,0.003,0.99,0.9616675748778544,1.1867876369392665
236,8,1.0,0.01,0.004,0.5,0.9016639069337922,1.1503134388303178
237,8,1.0,0.01,0.004,0.99,1.0461587856725427,1.2269975382791858
238,8,1.0,0.01,0.005,0.5,0.9133826544873896,1.1405576067325112
239,8,1.0,0.01,0.005,0.99,1.020139516772868,1.1666905960653784
240,8,1.0,0.01,1.0,0.5,1.188590896754436,1.2271214988061256
241,8,1.0,0.01,1.0,0.99,1.1923794460505306,1.2155300784523189
242,8,1.0,0.01,2.0,0.5,1.4843387873508223,1.530800817675026
243,8,1.0,0.01,2.0,0.99,1.4295903495297344,1.4818504447592316
244,8,1.0,0.01,3.0,0.5,1.7749229849701387,1.7578829250553403
245,8,1.0,0.01,3.0,0.99,1.5574620175341514,1.612669719088266
246,8,1.0,0.01,4.0,0.5,1.7895144365398914,1.9278015079254187
247,8,1.0,0.01,4.0,0.99,1.6858809326851196,1.646512688605166
248,8,1.0,0.01,5.0,0.5,1.7388889691492575,1.7926793930017664
249,8,1.0,0.01,5.0,0.99,1.840568740118163,1.7694123422288242
250,8,1.0,0.1,1e-06,0.5,1.0632055421309365,1.2057584899006726
251,8,1.0,0.1,1e-06,0.99,1.0824604250551115,1.1857456265644055
252,8,1.0,0.1,2e-06,0.5,0.9662010177055423,1.1885416060397052
253,8,1.0,0.1,2e-06,0.99,1.0028414141046125,1.1904531775330818
254,8,1.0,0.1,3e-06,0.5,0.9639825057171602,1.153513312344254
255,8,1.0,0.1,3e-06,0.99,1.035418683111611,1.2031103312970217
256,8,1.0,0.1,4e-06,0.5,0.9359748081120847,1.1680478613426297
257,8,1.0,0.1,4e-06,0.99,1.0221128703008922,1.1552503565936152
258,8,1.0,0.1,5e-06,0.5,0.9135296512975717,1.1655512216184092
259,8,1.0,0.1,5e-06,0.99,1.0189372190414847,1.1626769908643846
260,8,1.0,0.1,1e-05,0.5,0.8892942034985176,1.1973244032850274
261,8,1.0,0.1,1e-05,0.99,1.0627805404218003,1.2196250265227373
262,8,1.0,0.1,2e-05,0.5,1.040581113806297,1.176253145866311
263,8,1.0,0.1,2e-05,0.99,1.0712882701049968,1.2309040010876662
264,8,1.0,0.1,3e-05,0.5,1.0029426135963213,1.1931124835905618
265,8,1.0,0.1,3e-05,0.99,1.0483071191137048,1.1740793638141378
266,8,1.0,0.1,4e-05,0.5,0.8771442278240579,1.160525521673828
267,8,1.0,0.1,4e-05,0.99,0.9737765801176331,1.1906078229690138
268,8,1.0,0.1,5e-05,0.5,0.9905286292385128,1.1928689469100129
269,8,1.0,0.1,5e-05,0.99,1.097933718435521,1.230156371205362
270,8,1.0,0.1,0.0001,0.5,1.0595538936532851,1.1864150965389764
271,8,1.0,0.1,0.0001,0.99,0.9788043043306252,1.2055519056669308
272,8,1.0,0.1,0.0002,0.5,0.9690310932773937,1.1531402483712443
273,8,1.0,0.1,0.0002,0.99,0.982655556300691,1.1475941788505575
274,8,1.0,0.1,0.0003,0.5,1.0471167092692362,1.2005643375564552
275,8,1.0,0.1,0.0003,0.99,1.044878648585517,1.219608158681372
276,8,1.0,0.1,0.0004,0.5,1.0269911437347303,1.1781308819087222
277,8,1.0,0.1,0.0004,0.99,0.970299144762901,1.1810505445567652
278,8,1.0,0.1,0.0005,0.5,0.9610657853710138,1.1777352313754752
279,8,1.0,0.1,0.0005,0.99,1.076586896421234,1.1828939431187881
280,8,1.0,0.1,0.001,0.5,1.0365456424180726,1.2026219638469522
281,8,1.0,0.1,0.001,0.99,0.9118219309729901,1.1843017851080806
282,8,1.0,0.1,0.002,0.5,0.941825898398301,1.1634972157754688
283,8,1.0,0.1,0.002,0.99,1.017559018210552,1.2000184511280092
284,8,1.0,0.1,0.003,0.5,0.9204911968115258,1.1717600280212164
285,8,1.0,0.1,0.003,0.99,0.9803886335670974,1.1802129277141238
286,8,1.0,0.1,0.004,0.5,0.8707875932905227,1.1959474752799224
287,8,1.0,0.1,0.004,0.99,0.9172114744559942,1.123465872075159
288,8,1.0,0.1,0.005,0.5,0.9085582278234954,1.1755356416316167
289,8,1.0,0.1,0.005,0.99,0.9255971896648694,1.1647166179975896
290,8,1.0,0.1,1.0,0.5,1.1829334797922344,1.1980877521236306
291,8,1.0,0.1,1.0,0.99,1.1723802529576086,1.2035632787451778
292,8,1.0,0.1,2.0,0.5,1.1842440562450711,1.226657342950099
293,8,1.0,0.1,2.0,0.99,1.194864958859711,1.227244598828542
294,8,1.0,0.1,3.0,0.5,1.7130118773661798,1.7146398566714767
295,8,1.0,0.1,3.0,0.99,1.750073079257542,1.8352417780953034
296,8,1.0,0.1,4.0,0.5,1.5780279929805185,1.6543462236517883
297,8,1.0,0.1,4.0,0.99,1.899253076284964,1.9688362876505403
298,8,1.0,0.1,5.0,0.5,1.8164472319316012,1.8569927103949717
299,8,1.0,0.1,5.0,0.99,1.769529370846461,1.7966956143382036
300,9,0.01,0.01,1e-06,0.5,1.1010623073164,1.1515790059518216
301,9,0.01,0.01,1e-06,0.99,1.1021844980813114,1.1603510904716585
302,9,0.01,0.01,2e-06,0.5,1.1029500817058726,1.1535275765418822
303,9,0.01,0.01,2e-06,0.99,1.1043638991763245,1.1575497566817738
304,9,0.01,0.01,3e-06,0.5,1.1047026273903995,1.1600487057088193
305,9,0.01,0.01,3e-06,0.99,1.1018137276342215,1.1530261888795115
306,9,0.01,0.01,4e-06,0.5,1.1088121687942405,1.1517643061423042
307,9,0.01,0.01,4e-06,0.99,1.1039746395340793,1.1553995619434143
308,9,0.01,0.01,5e-06,0.5,1.1005048861000308,1.1562788841458058
309,9,0.01,0.01,5e-06,0.99,1.1041700671889896,1.1565287159085245
310,9,0.01,0.01,1e-05,0.5,1.100707432617611,1.151558428201016
311,9,0.01,0.01,1e-05,0.99,1.1069896448379264,1.1585690714253285
312,9,0.01,0.01,2e-05,0.5,1.106512386986028,1.15906174155506
313,9,0.01,0.01,2e-05,0.99,1.1097337153112097,1.1615271506659808
314,9,0.01,0.01,3e-05,0.5,1.0924601669031138,1.1482759377258922
315,9,0.01,0.01,3e-05,0.99,1.0942907928555203,1.147797821450323
316,9,0.01,0.01,4e-05,0.5,1.1013058165403276,1.1588790585627813
317,9,0.01,0.01,4e-05,0.99,1.106136086242681,1.1536192457201289
318,9,0.01,0.01,5e-05,0.5,1.1094983180577511,1.1513160284437038
319,9,0.01,0.01,5e-05,0.99,1.1060592697608918,1.1581039420861587
320,9,0.01,0.01,0.0001,0.5,1.1050935533270678,1.1536288098481136
321,9,0.01,0.01,0.0001,0.99,1.1047549943575237,1.1519845716266879
322,9,0.01,0.01,0.0002,0.5,1.104206288192793,1.1552012373343357
323,9,0.01,0.01,0.0002,0.99,1.0959993200096214,1.1540310159581657
324,9,0.01,0.01,0.0003,0.5,1.091434893841567,1.1536011443480034
325,9,0.01,0.01,0.0003,0.99,1.1058391158165324,1.1508400814936202
326,9,0.01,0.01,0.0004,0.5,1.101152896220758,1.1538571073037327
327,9,0.01,0.01,0.0004,0.99,1.109450870422261,1.1581179970120674
328,9,0.01,0.01,0.0005,0.5,1.10382910715389,1.1557932325894553
329,9,0.01,0.01,0.0005,0.99,1.1044238968594964,1.152039510647549
330,9,0.01,0.01,0.001,0.5,1.1036348190966676,1.1594115835877357
331,9,0.01,0.01,0.001,0.99,1.1057816570312864,1.1574334312276593
332,9,0.01,0.01,0.002,0.5,1.1029488305053057,1.160126682275612
333,9,0.01,0.01,0.002,0.99,1.1058801136970953,1.1585037429797085
334,9,0.01,0.01,0.003,0.5,1.1045960245101465,1.1479016748321416
335,9,0.01,0.01,0.003,0.99,1.106655988483529,1.1516285965043005
336,9,0.01,0.01,0.004,0.5,1.1016837519823948,1.1563149509985564
337,9,0.01,0.01,0.004,0.99,1.108557685493784,1.1567226717779697
338,9,0.01,0.01,0.005,0.5,1.1043723371726613,1.154628242309034
339,9,0.01,0.01,0.005,0.99,1.1043976206384145,1.158312476543689
340,9,0.01,0.01,1.0,0.5,1.1425593559623357,1.1810415126865574
341,9,0.01,0.01,1.0,0.99,1.1394519120306656,1.1787271508394008
342,9,0.01,0.01,2.0,0.5,1.1656635630615833,1.1961214983148323
343,9,0.01,0.01,2.0,0.99,1.152998062859026,1.1841825168878115
344,9,0.01,0.01,3.0,0.5,1.1769890499719409,1.208668118515953
345,9,0.01,0.01,3.0,0.99,1.166483027828034,1.1965598245349047
346,9,0.01,0.01,4.0,0.5,1.181736559913808,1.211492960944341
347,9,0.01,0.01,4.0,0.99,1.1696805911718582,1.2027994285814119
348,9,0.01,0.01,5.0,0.5,1.1887851707436599,1.2148814281183773
349,9,0.01,0.01,5.0,0.99,1.1699039409603813,1.201884185055685
350,9,0.01,0.1,1e-06,0.5,1.107383146765133,1.1568714917758935
351,9,0.01,0.1,1e-06,0.99,1.1124714303843164,1.1591537120325346
352,9,0.01,0.1,2e-06,0.5,1.1076796136476843,1.1591936655042516
353,9,0.01,0.1,2e-06,0.99,1.111595712364402,1.157717192991638
354,9,0.01,0.1,3e-06,0.5,1.107641227751139,1.1560844245017456
355,9,0.01,0.1,3e-06,0.99,1.1121760875367204,1.1577964221053745
356,9,0.01,0.1,4e-06,0.5,1.1077630342756042,1.1602243140259507
357,9,0.01,0.1,4e-06,0.99,1.108382107099448,1.1568244697188264
358,9,0.01,0.1,5e-06,0.5,1.1056807359580578,1.1579903269409821
359,9,0.01,0.1,5e-06,0.99,1.1110562750588888,1.1607808347093882
360,9,0.01,0.1,1e-05,0.5,1.1037832888680703,1.1641194360745706
361,9,0.01,0.1,1e-05,0.99,1.1076155656167461,1.1528064959451814
362,9,0.01,0.1,2e-05,0.5,1.1071395980987588,1.1561862549060107
