,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
100,8,0.01,0.2,0.02,0.5,1.113605546169202,1.1556568290806684
101,8,0.01,0.2,0.02,0.99,1.117146760783637,1.1593604298494617
102,8,0.01,0.3,0.0,0.5,1.1178076925697442,1.1591172292703085
103,8,0.01,0.3,0.0,0.99,1.1173177211878584,1.1573960648509523
104,8,0.01,0.3,0.01,0.5,1.1162324198778804,1.1565461165044084
105,8,0.01,0.3,0.01,0.99,1.118127448984785,1.1554940922637378
106,8,0.01,0.3,0.02,0.5,1.1182134925466083,1.158277974950093
107,8,0.01,0.3,0.02,0.99,1.1212547654646776,1.1574361910435287
108,8,0.01,0.4,0.0,0.5,1.1204492928742193,1.1601760784404136
109,8,0.01,0.4,0.0,0.99,1.120890226257722,1.1621506995794477
110,8,0.01,0.4,0.01,0.5,1.11778966425105,1.1454874405118136
111,8,0.01,0.4,0.01,0.99,1.1226501008226022,1.152934369241118
112,8,0.01,0.4,0.02,0.5,1.121276250127461,1.1549303026387794
113,8,0.01,0.4,0.02,0.99,1.125664021278303,1.1584054368167416
114,8,0.01,0.5,0.0,0.5,1.1194844025775785,1.161064393056975
115,8,0.01,0.5,0.0,0.99,1.119696518433081,1.1564654096666738
116,8,0.01,0.5,0.01,0.5,1.1202234207883155,1.1608957819658476
117,8,0.01,0.5,0.01,0.99,1.1177456790735616,1.1578106832219284
118,8,0.01,0.5,0.02,0.5,1.1212876280488868,1.156977211195432
119,8,0.01,0.5,0.02,0.99,1.1228184681254074,1.158308503639945
120,8,0.01,1.0,0.0,0.5,1.1277468220591715,1.1585369539108727
121,8,0.01,1.0,0.0,0.99,1.125725307031001,1.1559708706073015
122,8,0.01,1.0,0.01,0.5,1.1255458790423498,1.1646989860421808
123,8,0.01,1.0,0.01,0.99,1.1273886949428216,1.1613524981436203
124,8,0.01,1.0,0.02,0.5,1.126463392310873,1.1574207007622843
125,8,0.01,1.0,0.02,0.99,1.1270338261873276,1.157639580030672
126,8,0.01,2.0,0.0,0.5,1.1355283809248335,1.1627002166802056
127,8,0.01,2.0,0.0,0.99,1.1317338830602806,1.1681848146407388
128,8,0.01,2.0,0.01,0.5,1.1297173255369874,1.1625990688763848
129,8,0.01,2.0,0.01,0.99,1.1355057140089226,1.16798508102823
130,8,0.01,2.0,0.02,0.5,1.1336952874005006,1.1653910956876052
131,8,0.01,2.0,0.02,0.99,1.131042661975931,1.1631304213264555
132,8,0.01,3.0,0.0,0.5,1.1334032040840298,1.1593399811112082
133,8,0.01,3.0,0.0,0.99,1.1377541979301071,1.171652432585485
134,8,0.01,3.0,0.01,0.5,1.1384683768757728,1.1680578816897085
135,8,0.01,3.0,0.01,0.99,1.1332109905289989,1.1676602495660446
136,8,0.01,3.0,0.02,0.5,1.138117322892127,1.1703988759755133
137,8,0.01,3.0,0.02,0.99,1.1358043728846845,1.1706347533109902
138,8,0.01,4.0,0.0,0.5,1.1351511983353357,1.1684801968169554
139,8,0.01,4.0,0.0,0.99,1.1371922707133184,1.1725897250062411
140,8,0.01,4.0,0.01,0.5,1.139678816879958,1.1727250675625986
141,8,0.01,4.0,0.01,0.99,1.1331366007936832,1.1689200167015608
142,8,0.01,4.0,0.02,0.5,1.1353351931869684,1.1654596882212864
143,8,0.01,4.0,0.02,0.99,1.136559795261881,1.1672233840070187
144,8,0.01,5.0,0.0,0.5,1.1397612521640916,1.1659871290021269
145,8,0.01,5.0,0.0,0.99,1.1429992858993503,1.1673253373124917
146,8,0.01,5.0,0.01,0.5,1.138493972993653,1.17105777633385
147,8,0.01,5.0,0.01,0.99,1.1369032721494132,1.1714267129027784
148,8,0.01,5.0,0.02,0.5,1.1360736188609872,1.1697750544286862
149,8,0.01,5.0,0.02,0.99,1.1365544436812671,1.1730737735371515
150,8,0.01,10.0,0.0,0.5,1.1398687012766853,1.1758149998267196
151,8,0.01,10.0,0.0,0.99,1.1422271602163176,1.1676439697678362
152,8,0.01,10.0,0.01,0.5,1.1413588276228264,1.1694464932935404
153,8,0.01,10.0,0.01,0.99,1.1455062744918545,1.181399537504889
154,8,0.01,10.0,0.02,0.5,1.1424177856255733,1.1722095918964324
155,8,0.01,10.0,0.02,0.99,1.1405110499333226,1.1700984925129783
156,8,0.01,20.0,0.0,0.5,1.144948900712156,1.1714726010901568
157,8,0.01,20.0,0.0,0.99,1.1466258671958593,1.1748233966351997
158,8,0.01,20.0,0.01,0.5,1.1460997505971797,1.1775843058401574
159,8,0.01,20.0,0.01,0.99,1.1452707275327803,1.1773372390294168
160,8,0.01,20.0,0.02,0.5,1.1435007185216195,1.1767363530494683
161,8,0.01,20.0,0.02,0.99,1.1464396057816697,1.1728341886185676
162,8,0.01,30.0,0.0,0.5,1.1466760170674455,1.1816182945317386
163,8,0.01,30.0,0.0,0.99,1.1440400400492197,1.172676160116475
164,8,0.01,30.0,0.01,0.5,1.149825317304324,1.170298864420889
165,8,0.01,30.0,0.01,0.99,1.1557895223721333,1.1851153146186935
166,8,0.01,30.0,0.02,0.5,1.147857935110799,1.1761309542785434
167,8,0.01,30.0,0.02,0.99,1.145204945058727,1.1761743348638016
168,8,0.01,40.0,0.0,0.5,1.1475201157690058,1.1758833398541466
169,8,0.01,40.0,0.0,0.99,1.1503756720670875,1.182395837619169
170,8,0.01,40.0,0.01,0.5,1.1491537333007729,1.170834649747237
171,8,0.01,40.0,0.01,0.99,1.1472617113152888,1.1743275939492799
172,8,0.01,40.0,0.02,0.5,1.1506633029200355,1.1752648098530423
173,8,0.01,40.0,0.02,0.99,1.1483278114659232,1.1688242065356136
174,8,0.01,50.0,0.0,0.5,1.1454803868488435,1.1775283661343432
175,8,0.01,50.0,0.0,0.99,1.150934703960123,1.1862534174500188
176,8,0.01,50.0,0.01,0.5,1.1459494009377509,1.17613875558993
177,8,0.01,50.0,0.01,0.99,1.146751152027395,1.1789622735260308
178,8,0.01,50.0,0.02,0.5,1.1490999944045113,1.182776341439696
179,8,0.01,50.0,0.02,0.99,1.1509161493682598,1.1744466485070932
180,8,0.1,0.0001,0.0,0.5,0.899779558358706,1.1674472533049525
181,8,0.1,0.0001,0.0,0.99,0.992494930858516,1.1474907855051215
182,8,0.1,0.0001,0.01,0.5,0.9037427205804953,1.1221060649482593
183,8,0.1,0.0001,0.01,0.99,1.0067734874973018,1.1570006702801507
184,8,0.1,0.0001,0.02,0.5,0.9453180088595299,1.134067589020543
185,8,0.1,0.0001,0.02,0.99,0.9996632532121189,1.1457311353644377
186,8,0.1,0.0002,0.0,0.5,0.8926022086850022,1.1461849490735894
187,8,0.1,0.0002,0.0,0.99,0.9789220548217094,1.1550605193547814
188,8,0.1,0.0002,0.01,0.5,0.8920412918759654,1.1268928614868718
189,8,0.1,0.0002,0.01,0.99,1.007751966839393,1.1569360566292997
190,8,0.1,0.0002,0.02,0.5,0.9272724508584735,1.1378013677028849
191,8,0.1,0.0002,0.02,0.99,1.0388568598545336,1.14148104127532
192,8,0.1,0.0003,0.0,0.5,0.9104879798282455,1.142125075637984
193,8,0.1,0.0003,0.0,0.99,0.9994267249363604,1.1448246192226588
194,8,0.1,0.0003,0.01,0.5,0.9057323208945856,1.151108024278445
195,8,0.1,0.0003,0.01,0.99,0.9515799699726899,1.1494076881296165
196,8,0.1,0.0003,0.02,0.5,0.943561521741231,1.1411648084658603
197,8,0.1,0.0003,0.02,0.99,0.9825485211385837,1.1188372638933617
198,8,0.1,0.0004,0.0,0.5,0.9322441326561074,1.156956243350365
199,8,0.1,0.0004,0.0,0.99,0.9526776772835684,1.1540415794544563
200,8,0.1,0.0004,0.01,0.5,0.9113470059893629,1.1434651427572777
201,8,0.1,0.0004,0.01,0.99,0.9821249081984297,1.1417843951176052
202,8,0.1,0.0004,0.02,0.5,0.9797623662249906,1.1553946241347404
203,8,0.1,0.0004,0.02,0.99,1.003202761538374,1.1370252075739835
