,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
36,8,0.003,0.01,0.0,0.5,1.129778516206793,1.1554256751060485
37,8,0.003,0.01,0.0,0.99,1.126239084375802,1.1565960418508259
38,8,0.003,0.01,0.01,0.5,1.1310322767728234,1.1588146005062046
39,8,0.003,0.01,0.01,0.99,1.129073541977599,1.1645384327801651
40,8,0.003,0.01,0.02,0.5,1.130352061399324,1.1641205034567854
41,8,0.003,0.01,0.02,0.99,1.125814403223079,1.1620219342213667
42,8,0.003,0.1,0.0,0.5,1.1280105728857366,1.1615470845665112
43,8,0.003,0.1,0.0,0.99,1.1321182346926164,1.1624274381617337
44,8,0.003,0.1,0.01,0.5,1.1347266667242195,1.1729395595224605
45,8,0.003,0.1,0.01,0.99,1.1278012106644644,1.1630032777281059
46,8,0.003,0.1,0.02,0.5,1.136020713084631,1.1593955412597121
47,8,0.003,0.1,0.02,0.99,1.1320280836155727,1.1729499956616074
48,8,0.004,0.01,0.0,0.5,1.1213963718204008,1.1655928278097487
49,8,0.004,0.01,0.0,0.99,1.125808803859912,1.1657627537603914
50,8,0.004,0.01,0.01,0.5,1.1238222474027186,1.1632907045251957
51,8,0.004,0.01,0.01,0.99,1.1269883970110386,1.1609350746551161
52,8,0.004,0.01,0.02,0.5,1.1240350681919205,1.1580346436038995
53,8,0.004,0.01,0.02,0.99,1.1242994543663443,1.1611959985766487
54,8,0.004,0.1,0.0,0.5,1.1247830609216436,1.159449016925827
55,8,0.004,0.1,0.0,0.99,1.1292893131260324,1.1612323670272717
56,8,0.004,0.1,0.01,0.5,1.125341064185476,1.165326925594005
57,8,0.004,0.1,0.01,0.99,1.128095603273316,1.1552132442521708
58,8,0.004,0.1,0.02,0.5,1.1278275305103715,1.1572614729529556
59,8,0.004,0.1,0.02,0.99,1.1233598173489385,1.1587345036326775
60,8,0.005,0.01,0.0,0.5,1.1162778306890546,1.1529776873554227
61,8,0.005,0.01,0.0,0.99,1.1181443504747837,1.1637658826295705
62,8,0.005,0.01,0.01,0.5,1.1209406686009187,1.1579329073908091
63,8,0.005,0.01,0.01,0.99,1.1194956167943262,1.1532667876313152
64,8,0.005,0.01,0.02,0.5,1.1233382552192184,1.1595713036771282
65,8,0.005,0.01,0.02,0.99,1.1219206289263806,1.1667404988169074
66,8,0.005,0.1,0.0,0.5,1.1200050196916895,1.1594183435034808
67,8,0.005,0.1,0.0,0.99,1.1251995728736035,1.1549772555557836
68,8,0.005,0.1,0.01,0.5,1.1246269680749443,1.156102589584171
69,8,0.005,0.1,0.01,0.99,1.1244729964366627,1.157450350124903
70,8,0.005,0.1,0.02,0.5,1.1208379801627877,1.1572105188697241
71,8,0.005,0.1,0.02,0.99,1.124693267291488,1.1589857611559955
72,8,0.01,0.01,0.0,0.5,1.1056659963820619,1.1562287875566184
73,8,0.01,0.01,0.0,0.99,1.1076123575518158,1.1487828115935497
74,8,0.01,0.01,0.01,0.5,1.1116038930102587,1.1569033829122564
75,8,0.01,0.01,0.01,0.99,1.1085738556269134,1.1542415036956006
76,8,0.01,0.01,0.02,0.5,1.1066875254374724,1.1520054384117557
77,8,0.01,0.01,0.02,0.99,1.1081740914273708,1.1590764839510694
78,8,0.01,0.1,0.0,0.5,1.1122345056227578,1.1574058523108188
79,8,0.01,0.1,0.0,0.99,1.1120565930517834,1.153837611487212
80,8,0.01,0.1,0.01,0.5,1.1102355367087582,1.1481895877164614
81,8,0.01,0.1,0.01,0.99,1.1095362503971355,1.1545357928381539
82,8,0.01,0.1,0.02,0.5,1.1113421727960313,1.1510793547971814
83,8,0.01,0.1,0.02,0.99,1.1066793669096748,1.1519917097204095
84,8,0.02,0.01,0.0,0.5,1.0555226617053135,1.1523525751806305
85,8,0.02,0.01,0.0,0.99,1.0719813359666632,1.1515123348112635
86,8,0.02,0.01,0.01,0.5,1.0664181729575506,1.1506064188110994
87,8,0.02,0.01,0.01,0.99,1.075911767910848,1.1484308354017527
88,8,0.02,0.01,0.02,0.5,1.072831942816563,1.1509390394163455
89,8,0.02,0.01,0.02,0.99,1.0920078169503962,1.1513616251707584
90,8,0.02,0.1,0.0,0.5,1.0896702507433853,1.154377491161067
91,8,0.02,0.1,0.0,0.99,1.086518909894575,1.1553950534818953
92,8,0.02,0.1,0.01,0.5,1.0860400166620832,1.1512550575532503
93,8,0.02,0.1,0.01,0.99,1.0970993740694432,1.1527523120014047
94,8,0.02,0.1,0.02,0.5,1.0961661962268314,1.1519076012113203
95,8,0.02,0.1,0.02,0.99,1.0836697206840031,1.1526170133474458
96,8,0.03,0.01,0.0,0.5,1.0230959318352222,1.1559291201924962
97,8,0.03,0.01,0.0,0.99,1.0285905845375527,1.14180369433302
98,8,0.03,0.01,0.01,0.5,1.0473533939653512,1.1517841073334658
99,8,0.03,0.01,0.01,0.99,1.0563946397429207,1.1472773665826175
100,8,0.03,0.01,0.02,0.5,1.035945692257113,1.144688865574972
101,8,0.03,0.01,0.02,0.99,1.0599191209725283,1.1545330757387613
102,8,0.03,0.1,0.0,0.5,1.0502661322832243,1.1505050700592603
103,8,0.03,0.1,0.0,0.99,1.0796042761979232,1.160232157501745
