,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
241,8,0.1,0.01,0.02,0.0002,0.9072024533229749,1.1516000727482945
242,8,0.1,0.01,0.02,0.0003,0.9293309062066427,1.1503545128109884
243,8,0.1,0.01,0.02,0.0004,0.9151021136734854,1.1329392280333437
244,8,0.1,0.01,0.02,0.0005,0.9139079643831421,1.144825497718664
245,8,0.1,0.01,0.02,0.001,0.9194198786964822,1.1538449215298352
246,8,0.1,0.01,0.02,0.002,0.9237222302596899,1.1557757528037251
247,8,0.1,0.01,0.02,0.003,0.8942146762494709,1.140996031163415
248,8,0.1,0.01,0.02,0.004,0.920800428429735,1.1476376862866569
249,8,0.1,0.01,0.02,0.005,0.9246665646199135,1.1524142642420618
250,8,0.1,0.01,0.02,0.01,0.9150172599878673,1.149557258177167
251,8,0.1,0.01,0.02,0.02,0.9071974158954719,1.1194632647655662
252,8,0.1,0.01,0.02,0.03,0.9113860324003916,1.1342665113145418
253,8,0.1,0.01,0.02,0.04,0.9088424163122533,1.1384295219597815
254,8,0.1,0.01,0.02,0.05,0.9273448630924985,1.1543325717868465
255,8,0.1,0.01,0.02,0.1,0.9167964161870876,1.130179405686571
256,8,0.1,0.01,0.02,0.2,0.9274502580058894,1.1404599438488037
257,8,0.1,0.01,0.02,0.3,0.9197214933006173,1.1498285237972348
258,8,0.1,0.01,0.02,0.4,0.9167404438919515,1.1445903532687531
259,8,0.1,0.01,0.02,0.5,0.932131197015691,1.1501480354377993
260,8,0.1,0.01,0.02,1.0,0.9903122249135267,1.120046801298612
261,8,0.1,0.01,0.02,2.0,1.0910497809932567,1.1525250894149304
262,8,0.1,0.01,0.02,3.0,1.0710979048260176,1.16002115527298
263,8,0.1,0.01,0.02,4.0,1.1048324431569572,1.1629443723113768
264,8,0.1,0.01,0.02,5.0,1.120260733918712,1.1687906648463582
265,8,0.1,0.01,0.02,10.0,1.118288369688317,1.1603804124844639
266,8,0.1,0.01,0.02,20.0,1.1143673892582677,1.1646222799085557
267,8,0.1,0.01,0.02,30.0,1.1151620060626355,1.1758690833263845
268,8,0.1,0.01,0.02,40.0,1.1073900448605183,1.1552886051674671
269,8,0.1,0.01,0.02,50.0,1.1127203055003567,1.1764063215987435
270,8,0.1,0.1,0.0,0.0001,0.9097207096713781,1.1577719020790425
271,8,0.1,0.1,0.0,0.0002,0.8929059845283941,1.1471228251849395
272,8,0.1,0.1,0.0,0.0003,0.8981164832765676,1.154629058346039
273,8,0.1,0.1,0.0,0.0004,0.9055112969922412,1.1590342521938404
274,8,0.1,0.1,0.0,0.0005,0.9130461440790605,1.1559211175272464
275,8,0.1,0.1,0.0,0.001,0.8962048376684847,1.1145813021468505
276,8,0.1,0.1,0.0,0.002,0.8892308126024434,1.1542460503719556
277,8,0.1,0.1,0.0,0.003,0.9015389531214129,1.134375839094744
278,8,0.1,0.1,0.0,0.004,0.8869208519868487,1.1533915596637092
279,8,0.1,0.1,0.0,0.005,0.919220101098729,1.1489174587174058
280,8,0.1,0.1,0.0,0.01,0.9060277105488823,1.15936683472796
281,8,0.1,0.1,0.0,0.02,0.8957065494865031,1.14963109256842
282,8,0.1,0.1,0.0,0.03,0.8979217460187766,1.1576993823084825
283,8,0.1,0.1,0.0,0.04,0.8920671414322349,1.1374653944515016
284,8,0.1,0.1,0.0,0.05,0.9000354119027137,1.1517487261961545
285,8,0.1,0.1,0.0,0.1,0.8813276071821934,1.1590196631782403
286,8,0.1,0.1,0.0,0.2,0.910670360470013,1.1534549133977974
287,8,0.1,0.1,0.0,0.3,0.9181493735394023,1.1624753060494928
288,8,0.1,0.1,0.0,0.4,0.9283942601900264,1.1445519442482397
289,8,0.1,0.1,0.0,0.5,0.9733575388617202,1.153189914164012
290,8,0.1,0.1,0.0,1.0,1.0616124044796977,1.1636425353074387
291,8,0.1,0.1,0.0,2.0,1.0824977884470601,1.1577825416744905
292,8,0.1,0.1,0.0,3.0,1.1011105335836784,1.1586326939842084
293,8,0.1,0.1,0.0,4.0,1.0851062395650788,1.1743762450665762
294,8,0.1,0.1,0.0,5.0,1.0999469815271055,1.164758151158637
295,8,0.1,0.1,0.0,10.0,1.1060967711518355,1.1821865719080378
296,8,0.1,0.1,0.0,20.0,1.1065137633397346,1.1631089716826706
297,8,0.1,0.1,0.0,30.0,1.1120321953427745,1.1772733130504904
298,8,0.1,0.1,0.0,40.0,1.1105357818371093,1.1756291667413286
299,8,0.1,0.1,0.0,50.0,1.114833803757684,1.1841602340324995
300,8,0.1,0.1,0.01,0.0001,0.9214843297556291,1.165388516940296
301,8,0.1,0.1,0.01,0.0002,0.9129962585604907,1.1342956065609346
302,8,0.1,0.1,0.01,0.0003,0.8959978382857989,1.1210137906877082
303,8,0.1,0.1,0.01,0.0004,0.9150308679559347,1.1412687145887817
304,8,0.1,0.1,0.01,0.0005,0.914900005551337,1.1347527608862475
305,8,0.1,0.1,0.01,0.001,0.9056183593861306,1.14814230563602
306,8,0.1,0.1,0.01,0.002,0.9080108910472001,1.1316840469460523
307,8,0.1,0.1,0.01,0.003,0.897676233828533,1.1485818308914906
308,8,0.1,0.1,0.01,0.004,0.9138373906257229,1.140449061074227
309,8,0.1,0.1,0.01,0.005,0.9113844382694409,1.1245260681674278
310,8,0.1,0.1,0.01,0.01,0.9104377606495109,1.1522361018089504
311,8,0.1,0.1,0.01,0.02,0.9208260814809489,1.1626759854167845
312,8,0.1,0.1,0.01,0.03,0.936006623192087,1.1481393054211668
313,8,0.1,0.1,0.01,0.04,0.9174230425030863,1.1400603687144528
314,8,0.1,0.1,0.01,0.05,0.919505430247255,1.1408058879616476
315,8,0.1,0.1,0.01,0.1,0.9250171619854627,1.1502792727388569
316,8,0.1,0.1,0.01,0.2,0.9132816828655304,1.1315110275674172
317,8,0.1,0.1,0.01,0.3,0.9217583932985379,1.141414398574752
318,8,0.1,0.1,0.01,0.4,0.9121892471941837,1.1557040861679275
319,8,0.1,0.1,0.01,0.5,0.934928916981892,1.161865043410893
320,8,0.1,0.1,0.01,1.0,1.0164347094692094,1.1594622210186736
321,8,0.1,0.1,0.01,2.0,1.0555566378642336,1.1524804739994958
322,8,0.1,0.1,0.01,3.0,1.065372223742864,1.1526294342871166
323,8,0.1,0.1,0.01,4.0,1.0947237015153484,1.1703342303573234
324,8,0.1,0.1,0.01,5.0,1.1062669531681437,1.1604539902982824
325,8,0.1,0.1,0.01,10.0,1.1071562239965764,1.1685309617585362
326,8,0.1,0.1,0.01,20.0,1.1195602342606024,1.162215489621537
327,8,0.1,0.1,0.01,30.0,1.113754538234958,1.1615671790939581
328,8,0.1,0.1,0.01,40.0,1.111945940033329,1.1572300681287604
329,8,0.1,0.1,0.01,50.0,1.1121969948736814,1.160791394297246
330,8,0.1,0.1,0.02,0.0001,0.9470010212421087,1.1350477368673935
331,8,0.1,0.1,0.02,0.0002,0.939735390051718,1.1622670069496253
332,8,0.1,0.1,0.02,0.0003,0.9445608029101529,1.1406149670550567
333,8,0.1,0.1,0.02,0.0004,0.9183562941171851,1.1346317900680383
334,8,0.1,0.1,0.02,0.0005,0.9342964389651371,1.1460563911088084
335,8,0.1,0.1,0.02,0.001,0.9310905621976533,1.1347781940575712
336,8,0.1,0.1,0.02,0.002,0.9390341354316046,1.1305340723460895
337,8,0.1,0.1,0.02,0.003,0.9270109889257847,1.133902913152483
338,8,0.1,0.1,0.02,0.004,0.9426051499931555,1.1471157468016517
339,8,0.1,0.1,0.02,0.005,0.9446130320733805,1.1465807300425455
340,8,0.1,0.1,0.02,0.01,0.9436780505644706,1.1382154865997318
341,8,0.1,0.1,0.02,0.02,0.9401198314655033,1.1448547032051897
342,8,0.1,0.1,0.02,0.03,0.9382265781801163,1.1366524196754892
343,8,0.1,0.1,0.02,0.04,0.9256566202180302,1.1386890385501673
344,8,0.1,0.1,0.02,0.05,0.9367612782498783,1.140440034517673
345,8,0.1,0.1,0.02,0.1,0.9238509485821246,1.1285505530608833
346,8,0.1,0.1,0.02,0.2,0.9457488872753691,1.1554439500897293
347,8,0.1,0.1,0.02,0.3,0.9248971675448516,1.1312967525267976
348,8,0.1,0.1,0.02,0.4,0.9424676972834732,1.1183375522817158
349,8,0.1,0.1,0.02,0.5,0.9727438969288448,1.1454706033001818
350,8,0.1,0.1,0.02,1.0,1.0042621761603714,1.1393930356733684
351,8,0.1,0.1,0.02,2.0,1.080381136692096,1.1475480628326888
352,8,0.1,0.1,0.02,3.0,1.0926552251669588,1.1574388769908142
353,8,0.1,0.1,0.02,4.0,1.0988630050511548,1.164886632331958
354,8,0.1,0.1,0.02,5.0,1.1005497216820472,1.1665721227941157
355,8,0.1,0.1,0.02,10.0,1.117945408890313,1.1615958403352433
356,8,0.1,0.1,0.02,20.0,1.1137968134017981,1.1575337305132365
357,8,0.1,0.1,0.02,30.0,1.1121961125808586,1.1605945928366932
358,8,0.1,0.1,0.02,40.0,1.1088240422163214,1.156246675366464
359,8,0.1,0.1,0.02,50.0,1.1058155806373542,1.1614869893467394
360,8,1.0,0.01,0.0,0.0001,0.8760063446060831,1.1747900888971112
361,8,1.0,0.01,0.0,0.0002,0.8567021689935667,1.169325881423733
362,8,1.0,0.01,0.0,0.0003,0.8595677489272293,1.162386962458523
363,8,1.0,0.01,0.0,0.0004,0.8494665246478561,1.1560629402207654
364,8,1.0,0.01,0.0,0.0005,0.8982336823121982,1.2112357312120503
365,8,1.0,0.01,0.0,0.001,0.8856597863362612,1.196918425251521
366,8,1.0,0.01,0.0,0.002,0.8508577060714437,1.1834730408774483
367,8,1.0,0.01,0.0,0.003,0.8605965706028584,1.1999725935692513
