,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
0,8,0.01,1e-06,0.0,0.5,1.1010324762070658,1.160047134497391
1,8,0.01,1e-06,0.0,0.99,1.1013477970523318,1.148976188904005
2,8,0.01,1e-06,0.01,0.5,1.0980508566809277,1.1491447662809349
3,8,0.01,1e-06,0.01,0.99,1.106068011911587,1.1550367192393731
4,8,0.01,1e-06,0.02,0.5,1.1083552282186728,1.150467971319262
5,8,0.01,1e-06,0.02,0.99,1.1080793550273826,1.160482915335576
6,8,0.01,2e-06,0.0,0.5,1.1076548648763926,1.1574048336206166
7,8,0.01,2e-06,0.0,0.99,1.1081802568294172,1.1584577240058862
8,8,0.01,2e-06,0.01,0.5,1.1028556583534128,1.154210257346852
9,8,0.01,2e-06,0.01,0.99,1.1050009404182681,1.1535441665523556
10,8,0.01,2e-06,0.02,0.5,1.108241998171775,1.157231908801511
11,8,0.01,2e-06,0.02,0.99,1.1039215226473904,1.1558562992654176
12,8,0.01,3e-06,0.0,0.5,1.0952073399772868,1.1484927717496594
13,8,0.01,3e-06,0.0,0.99,1.1086353657095946,1.14432086095455
14,8,0.01,3e-06,0.01,0.5,1.10741223826868,1.1507588271002767
15,8,0.01,3e-06,0.01,0.99,1.1107132431208393,1.1530472330838808
16,8,0.01,3e-06,0.02,0.5,1.1023424639025299,1.1581504410063672
17,8,0.01,3e-06,0.02,0.99,1.106146111940578,1.1499842130324927
18,8,0.01,4e-06,0.0,0.5,1.1031891931001563,1.1541404916902582
19,8,0.01,4e-06,0.0,0.99,1.0957544601019515,1.1507940050388996
20,8,0.01,4e-06,0.01,0.5,1.1043211767879075,1.1555438827484794
21,8,0.01,4e-06,0.01,0.99,1.1062282615314682,1.1517054904750195
22,8,0.01,4e-06,0.02,0.5,1.103122905618174,1.1535890868785559
23,8,0.01,4e-06,0.02,0.99,1.1067648395717864,1.1530404920825705
24,8,0.01,5e-06,0.0,0.5,1.1010908008342657,1.1581033013420325
25,8,0.01,5e-06,0.0,0.99,1.1111593002388445,1.1553224854204984
26,8,0.01,5e-06,0.01,0.5,1.1054711527389864,1.1534831045197103
27,8,0.01,5e-06,0.01,0.99,1.1067563736783241,1.1611064445152908
28,8,0.01,5e-06,0.02,0.5,1.109765995121325,1.1605083097794333
29,8,0.01,5e-06,0.02,0.99,1.1074158908452494,1.161698312712429
30,8,0.01,1e-05,0.0,0.5,1.0984288809491014,1.1572265760040443
31,8,0.01,1e-05,0.0,0.99,1.1046107844764521,1.1567495034556299
32,8,0.01,1e-05,0.01,0.5,1.107340455390876,1.1555156732477119
33,8,0.01,1e-05,0.01,0.99,1.1087270513668888,1.1569023471558406
34,8,0.01,1e-05,0.02,0.5,1.1047508822052756,1.1523515360855812
35,8,0.01,1e-05,0.02,0.99,1.110109761062246,1.1585011584184328
36,8,0.01,2e-05,0.0,0.5,1.1022884584719317,1.1501138097533987
37,8,0.01,2e-05,0.0,0.99,1.1082319594442827,1.1569170097773385
38,8,0.01,2e-05,0.01,0.5,1.1006667029003863,1.147327895164742
39,8,0.01,2e-05,0.01,0.99,1.1022788861181834,1.146209885801638
40,8,0.01,2e-05,0.02,0.5,1.1102835743181125,1.1591191924938493
41,8,0.01,2e-05,0.02,0.99,1.1019402395978142,1.1513305522560027
42,8,0.01,3e-05,0.0,0.5,1.105691501379534,1.1524481988063768
43,8,0.01,3e-05,0.0,0.99,1.1076929970605067,1.1565243129776517
44,8,0.01,3e-05,0.01,0.5,1.107939891337006,1.1534386533801488
45,8,0.01,3e-05,0.01,0.99,1.1081070809810887,1.1530519778258266
46,8,0.01,3e-05,0.02,0.5,1.1062139095407695,1.1618395691278625
47,8,0.01,3e-05,0.02,0.99,1.1049195555793632,1.148123114280331
48,8,0.01,4e-05,0.0,0.5,1.1064856172925348,1.1520732708494823
49,8,0.01,4e-05,0.0,0.99,1.1110902491093664,1.1567650122124291
50,8,0.01,4e-05,0.01,0.5,1.1069933132211565,1.160792662934584
51,8,0.01,4e-05,0.01,0.99,1.1103783133032434,1.1514048515330584
52,8,0.01,4e-05,0.02,0.5,1.1048661643446616,1.154056363455232
53,8,0.01,4e-05,0.02,0.99,1.1079476889261344,1.153909855811448
54,8,0.01,5e-05,0.0,0.5,1.1024381601278894,1.1586038319364846
55,8,0.01,5e-05,0.0,0.99,1.10843711478683,1.1560815443225547
56,8,0.01,5e-05,0.01,0.5,1.1072200650854058,1.154328838671815
57,8,0.01,5e-05,0.01,0.99,1.1051748887391468,1.1596945750195808
58,8,0.01,5e-05,0.02,0.5,1.1044504312786614,1.1547863322858118
59,8,0.01,5e-05,0.02,0.99,1.1108101154667203,1.158865767981153
60,8,0.01,0.0001,0.0,0.5,1.102057021955349,1.1608434813282402
61,8,0.01,0.0001,0.0,0.99,1.1078504936821925,1.1552933922858653
62,8,0.01,0.0001,0.01,0.5,1.1051369617879998,1.160809066204932
63,8,0.01,0.0001,0.01,0.99,1.1050024708121782,1.1501913833546271
64,8,0.01,0.0001,0.02,0.5,1.1119238635424904,1.157680983093821
65,8,0.01,0.0001,0.02,0.99,1.1030768723425641,1.1516770302528567
66,8,0.01,0.0002,0.0,0.5,1.1051365758614686,1.1559539954956433
67,8,0.01,0.0002,0.0,0.99,1.107028606607646,1.1477208610889647
68,8,0.01,0.0002,0.01,0.5,1.1002522449655638,1.1532549200135962
69,8,0.01,0.0002,0.01,0.99,1.105560290069689,1.159408905915573
70,8,0.01,0.0002,0.02,0.5,1.1099413622843997,1.1526804192701063
71,8,0.01,0.0002,0.02,0.99,1.1069085391515068,1.1593355460392085
72,8,0.01,0.0003,0.0,0.5,1.0974654135897723,1.1580876179365203
73,8,0.01,0.0003,0.0,0.99,1.1082944877780851,1.1520997253819727
74,8,0.01,0.0003,0.01,0.5,1.1077029169164117,1.1545330370717113
75,8,0.01,0.0003,0.01,0.99,1.0999008853954493,1.1498184672009555
76,8,0.01,0.0003,0.02,0.5,1.1101939604710547,1.1568704000890042
77,8,0.01,0.0003,0.02,0.99,1.1073433499184948,1.1494823840547295
78,8,0.01,0.0004,0.0,0.5,1.1057387253373256,1.1551509646792517
79,8,0.01,0.0004,0.0,0.99,1.0980288678001457,1.159423537441785
80,8,0.01,0.0004,0.01,0.5,1.1091944205272866,1.1635639848465438
81,8,0.01,0.0004,0.01,0.99,1.1067815392308238,1.1520964181418976
82,8,0.01,0.0004,0.02,0.5,1.1125538136642186,1.1556795370341415
83,8,0.01,0.0004,0.02,0.99,1.1071353925664233,1.1536188184435165
